timestamp_utc,elapsed_s,lat_deg,lon_deg,depth_m,ref_idx,followref_state,z_mode
2026-03-10T14:36:53.901424+00:00,17.78,63.44072739,10.35258097,0.012,0,UNKNOWN,depth
2026-03-10T14:36:54.451524+00:00,18.33,63.44072743,10.352581,0.06,0,UNKNOWN,depth
2026-03-10T14:36:54.951420+00:00,18.83,63.44072747,10.352581,0.09,0,UNKNOWN,depth
2026-03-10T14:36:55.501610+00:00,19.38,63.4407275,10.352581,0.123,0,UNKNOWN,depth
2026-03-10T14:36:56.051616+00:00,19.93,63.44072753,10.352581,0.049,0,UNKNOWN,depth
2026-03-10T14:36:56.551850+00:00,20.43,63.44072756,10.35258101,0.0,0,StateEnum.GOTO,depth
2026-03-10T14:36:57.101591+00:00,20.98,63.44072835,10.35258102,0.0,0,StateEnum.GOTO,depth
2026-03-10T14:36:57.652231+00:00,21.53,63.44073037,10.35258118,0.065,0,StateEnum.GOTO,depth
2026-03-10T14:36:58.201560+00:00,22.08,63.44073299,10.35258149,0.004,0,StateEnum.GOTO,depth
2026-03-10T14:36:58.702306+00:00,22.58,63.44073565,10.35258174,0.0,0,StateEnum.GOTO,depth
2026-03-10T14:36:59.202112+00:00,23.08,63.44073871,10.35258177,0.103,0,StateEnum.GOTO,depth
2026-03-10T14:36:59.751549+00:00,23.63,63.44074234,10.35258112,0.034,0,StateEnum.GOTO,depth
2026-03-10T14:37:00.251577+00:00,24.13,63.44074604,10.35257967,0.064,0,StateEnum.GOTO,depth
2026-03-10T14:37:00.752080+00:00,24.63,63.44074981,10.35257702,0.122,0,StateEnum.GOTO,depth
2026-03-10T14:37:01.301456+00:00,25.18,63.4407542,10.35257236,0.123,0,StateEnum.GOTO,depth
2026-03-10T14:37:01.802254+00:00,25.68,63.44075797,10.35256646,0.248,0,StateEnum.GOTO,depth
2026-03-10T14:37:02.352423+00:00,26.23,63.44076186,10.35255783,0.367,0,StateEnum.GOTO,depth
2026-03-10T14:37:02.902502+00:00,26.78,63.4407651,10.35254715,0.478,0,StateEnum.GOTO,depth
2026-03-10T14:37:03.452697+00:00,27.33,63.44076745,10.35253466,0.608,0,StateEnum.GOTO,depth
2026-03-10T14:37:04.002301+00:00,27.88,63.44076865,10.35252102,0.783,0,StateEnum.GOTO,depth
2026-03-10T14:37:04.502494+00:00,28.38,63.44076864,10.35250814,0.938,0,StateEnum.GOTO,depth
2026-03-10T14:37:05.052217+00:00,28.93,63.44076735,10.3524941,1.022,0,StateEnum.GOTO,depth
2026-03-10T14:37:05.602452+00:00,29.48,63.44076475,10.35248084,1.208,0,StateEnum.GOTO,depth
2026-03-10T14:37:06.151901+00:00,30.03,63.44076097,10.35246901,1.416,0,StateEnum.GOTO,depth
2026-03-10T14:37:06.652104+00:00,30.53,63.44075659,10.35246,1.506,0,StateEnum.GOTO,depth
2026-03-10T14:37:07.202319+00:00,31.08,63.44075085,10.35245209,1.606,0,StateEnum.GOTO,depth
2026-03-10T14:37:07.752088+00:00,31.63,63.44074444,10.35244534,1.802,0,StateEnum.GOTO,depth
2026-03-10T14:37:08.302075+00:00,32.18,63.44073769,10.35243831,1.894,0,StateEnum.GOTO,depth
2026-03-10T14:37:08.802662+00:00,32.68,63.4407317,10.35243064,2.179,0,StateEnum.GOTO,depth
2026-03-10T14:37:09.351748+00:00,33.23,63.44072567,10.35242031,2.373,0,StateEnum.GOTO,depth
2026-03-10T14:37:09.852111+00:00,33.73,63.44072088,10.35240917,2.545,0,StateEnum.GOTO,depth
2026-03-10T14:37:10.402047+00:00,34.28,63.44071631,10.35239539,2.804,0,StateEnum.GOTO,depth
2026-03-10T14:37:10.951851+00:00,34.83,63.44071232,10.3523804,3.004,0,StateEnum.GOTO,depth
2026-03-10T14:37:11.451925+00:00,35.33,63.440709,10.35236605,3.23,0,StateEnum.GOTO,depth
2026-03-10T14:37:12.001647+00:00,35.88,63.44070546,10.35234976,3.355,0,StateEnum.GOTO,depth
2026-03-10T14:37:12.501619+00:00,36.38,63.44070227,10.35233464,3.489,0,StateEnum.GOTO,depth
2026-03-10T14:37:13.051420+00:00,36.93,63.44069874,10.35231785,3.881,0,StateEnum.GOTO,depth
2026-03-10T14:37:13.551902+00:00,37.43,63.44069553,10.35230244,4.049,0,StateEnum.GOTO,depth
2026-03-10T14:37:14.102206+00:00,37.98,63.44069208,10.35228529,4.229,0,StateEnum.GOTO,depth
2026-03-10T14:37:14.651615+00:00,38.53,63.44068877,10.35226796,4.447,0,StateEnum.GOTO,depth
2026-03-10T14:37:15.151541+00:00,39.03,63.44068589,10.35225204,4.615,0,StateEnum.GOTO,depth
2026-03-10T14:37:15.701567+00:00,39.58,63.44068288,10.35223436,4.884,0,StateEnum.GOTO,depth
2026-03-10T14:37:16.202331+00:00,40.08,63.44068027,10.35221814,5.151,0,StateEnum.GOTO,depth
