timestamp_utc,elapsed_s,lat_deg,lon_deg,depth_m,ref_idx,followref_state,z_mode
2026-03-09T11:13:49.047491+00:00,18.24,63.44072739,10.35258098,0.13,0,UNKNOWN,depth
2026-03-09T11:13:49.596450+00:00,18.79,63.44072743,10.35258101,0.043,0,UNKNOWN,depth
2026-03-09T11:13:50.096886+00:00,19.29,63.44072747,10.352581,0.12,0,UNKNOWN,depth
2026-03-09T11:13:50.646856+00:00,19.84,63.4407275,10.352581,0.0,0,UNKNOWN,depth
2026-03-09T11:13:51.197103+00:00,20.39,63.44072753,10.352581,0.117,0,StateEnum.GOTO,depth
2026-03-09T11:13:51.747107+00:00,20.94,63.44072835,10.35258102,0.051,0,StateEnum.GOTO,depth
2026-03-09T11:13:52.296723+00:00,21.49,63.4407304,10.35258116,0.077,0,StateEnum.GOTO,depth
2026-03-09T11:13:52.797092+00:00,21.99,63.44073268,10.35258142,0.074,0,StateEnum.GOTO,depth
2026-03-09T11:13:53.346133+00:00,22.54,63.44073566,10.35258174,0.042,0,StateEnum.GOTO,depth
2026-03-09T11:13:53.848290+00:00,23.04,63.44073865,10.35258173,0.03,0,StateEnum.GOTO,depth
2026-03-09T11:13:54.396632+00:00,23.59,63.44074237,10.35258117,0.0,0,StateEnum.GOTO,depth
2026-03-09T11:13:54.947079+00:00,24.14,63.44074632,10.35257946,0.14,0,StateEnum.GOTO,depth
2026-03-09T11:13:55.446790+00:00,24.64,63.44075018,10.35257671,0.096,0,StateEnum.GOTO,depth
2026-03-09T11:13:55.996993+00:00,25.19,63.4407545,10.35257188,0.192,0,StateEnum.GOTO,depth
2026-03-09T11:13:56.496754+00:00,25.69,63.44075826,10.35256579,0.3,0,StateEnum.GOTO,depth
2026-03-09T11:13:57.046871+00:00,26.24,63.44076206,10.35255704,0.392,0,StateEnum.GOTO,depth
2026-03-09T11:13:57.596873+00:00,26.79,63.44076525,10.35254614,0.491,0,StateEnum.GOTO,depth
2026-03-09T11:13:58.096578+00:00,27.29,63.44076733,10.35253472,0.523,0,StateEnum.GOTO,depth
2026-03-09T11:13:58.596788+00:00,27.79,63.44076849,10.35252237,0.832,0,StateEnum.GOTO,depth
2026-03-09T11:13:59.146925+00:00,28.34,63.44076852,10.35250823,0.856,0,StateEnum.GOTO,depth
2026-03-09T11:13:59.696242+00:00,28.89,63.44076724,10.35249418,1.074,0,StateEnum.GOTO,depth
2026-03-09T11:14:00.196765+00:00,29.39,63.44076493,10.35248207,1.139,0,StateEnum.GOTO,depth
2026-03-09T11:14:00.696946+00:00,29.89,63.44076163,10.35247111,1.307,0,StateEnum.GOTO,depth
2026-03-09T11:14:01.246197+00:00,30.44,63.44075697,10.35246088,1.463,0,StateEnum.GOTO,depth
2026-03-09T11:14:01.796977+00:00,30.99,63.44075132,10.35245277,1.604,0,StateEnum.GOTO,depth
2026-03-09T11:14:02.296851+00:00,31.49,63.44074554,10.35244652,1.767,0,StateEnum.GOTO,depth
2026-03-09T11:14:02.846350+00:00,32.04,63.44073882,10.35243961,1.922,0,StateEnum.GOTO,depth
2026-03-09T11:14:03.346517+00:00,32.54,63.44073278,10.35243217,2.133,0,StateEnum.GOTO,depth
2026-03-09T11:14:03.896749+00:00,33.09,63.44072665,10.35242221,2.399,0,StateEnum.GOTO,depth
2026-03-09T11:14:04.446192+00:00,33.64,63.4407213,10.3524102,2.698,0,StateEnum.GOTO,depth
2026-03-09T11:14:04.946297+00:00,34.14,63.44071708,10.35239787,2.714,0,StateEnum.GOTO,depth
2026-03-09T11:14:05.446393+00:00,34.64,63.44071336,10.35238438,2.898,0,StateEnum.GOTO,depth
