timestamp_utc,elapsed_s,lat_deg,lon_deg,depth_m,ref_idx,followref_state,z_mode
2026-03-10T15:56:12.808302+00:00,8.26,63.44072741,10.352581,0.072,0,UNKNOWN,depth
2026-03-10T15:56:13.356983+00:00,8.81,63.44072744,10.35258102,0.05,0,UNKNOWN,depth
2026-03-10T15:56:13.857004+00:00,9.31,63.44072747,10.352581,0.085,0,UNKNOWN,depth
2026-03-10T15:56:14.357609+00:00,9.81,63.44072751,10.35258097,0.118,0,UNKNOWN,depth
2026-03-10T15:56:14.907752+00:00,10.36,63.44072753,10.35258099,0.102,0,StateEnum.GOTO,depth
2026-03-10T15:56:15.457327+00:00,10.91,63.4407282,10.35258098,0.082,0,StateEnum.GOTO,depth
2026-03-10T15:56:15.957374+00:00,11.41,63.44072998,10.35258111,0.043,0,StateEnum.GOTO,depth
2026-03-10T15:56:16.507692+00:00,11.96,63.44073242,10.35258138,0.076,0,StateEnum.GOTO,depth
2026-03-10T15:56:17.057555+00:00,12.51,63.44073538,10.35258175,0.0,0,StateEnum.GOTO,depth
2026-03-10T15:56:17.607178+00:00,13.06,63.44073864,10.35258176,0.108,0,StateEnum.GOTO,depth
2026-03-10T15:56:18.107485+00:00,13.56,63.44074203,10.35258126,0.082,0,StateEnum.GOTO,depth
2026-03-10T15:56:18.657204+00:00,14.11,63.44074592,10.35257967,0.136,0,StateEnum.GOTO,depth
2026-03-10T15:56:19.207549+00:00,14.66,63.44075024,10.35257665,0.117,0,StateEnum.GOTO,depth
2026-03-10T15:56:19.707760+00:00,15.16,63.4407541,10.3525724,0.128,0,StateEnum.GOTO,depth
2026-03-10T15:56:20.257369+00:00,15.71,63.44075826,10.3525658,0.206,0,StateEnum.GOTO,depth
2026-03-10T15:56:20.808030+00:00,16.26,63.44076208,10.35255703,0.469,0,StateEnum.GOTO,depth
2026-03-10T15:56:21.357285+00:00,16.81,63.44076526,10.35254615,0.57,0,StateEnum.GOTO,depth
2026-03-10T15:56:21.857801+00:00,17.31,63.44076736,10.35253476,0.561,0,StateEnum.GOTO,depth
2026-03-10T15:56:22.407041+00:00,17.86,63.44076856,10.35252115,0.783,0,StateEnum.GOTO,depth
2026-03-10T15:56:22.907449+00:00,18.36,63.44076856,10.35250827,0.898,0,StateEnum.GOTO,depth
2026-03-10T15:56:23.457445+00:00,18.91,63.44076728,10.35249422,1.044,0,StateEnum.GOTO,depth
2026-03-10T15:56:24.007830+00:00,19.46,63.4407647,10.35248096,1.184,0,StateEnum.GOTO,depth
2026-03-10T15:56:24.556865+00:00,20.01,63.44076091,10.35246912,1.348,0,StateEnum.GOTO,depth
2026-03-10T15:56:25.057363+00:00,20.51,63.44075649,10.35246013,1.433,0,StateEnum.GOTO,depth
2026-03-10T15:56:25.557067+00:00,21.01,63.44075132,10.35245261,1.597,0,StateEnum.GOTO,depth
2026-03-10T15:56:26.107107+00:00,21.56,63.44074502,10.35244509,1.718,0,StateEnum.GOTO,depth
2026-03-10T15:56:26.607329+00:00,22.06,63.44073899,10.35243796,1.988,0,StateEnum.GOTO,depth
2026-03-10T15:56:27.107596+00:00,22.56,63.44073325,10.3524294,2.075,0,StateEnum.GOTO,depth
2026-03-10T15:56:27.657415+00:00,23.11,63.44072747,10.35241835,2.374,0,StateEnum.GOTO,depth
2026-03-10T15:56:28.157818+00:00,23.61,63.44072294,10.35240663,2.527,0,StateEnum.GOTO,depth
2026-03-10T15:56:28.657904+00:00,24.11,63.44071906,10.35239365,2.678,0,StateEnum.GOTO,depth
2026-03-10T15:56:29.207591+00:00,24.66,63.44071533,10.35237839,2.961,0,StateEnum.GOTO,depth
2026-03-10T15:56:29.708035+00:00,25.16,63.44071233,10.3523636,3.075,0,StateEnum.GOTO,depth
2026-03-10T15:56:30.257298+00:00,25.71,63.44070918,10.35234692,3.323,0,StateEnum.GOTO,depth
2026-03-10T15:56:30.757081+00:00,26.21,63.44070634,10.35233149,3.566,0,StateEnum.GOTO,depth
2026-03-10T15:56:31.257526+00:00,26.71,63.44070349,10.35231592,3.741,0,StateEnum.GOTO,depth
2026-03-10T15:56:31.807126+00:00,27.26,63.44070033,10.35229862,3.868,0,StateEnum.GOTO,depth
2026-03-10T15:56:32.357687+00:00,27.81,63.44069723,10.35228117,4.237,0,StateEnum.GOTO,depth
2026-03-10T15:56:32.907651+00:00,28.36,63.44069427,10.35226352,4.506,0,StateEnum.GOTO,depth
2026-03-10T15:56:33.456875+00:00,28.91,63.44069145,10.35224571,4.603,0,StateEnum.GOTO,depth
2026-03-10T15:56:33.957261+00:00,29.41,63.44068902,10.35222937,4.857,0,StateEnum.GOTO,depth
2026-03-10T15:56:34.457084+00:00,29.91,63.44068671,10.35221292,5.058,0,StateEnum.GOTO,depth
2026-03-10T15:56:34.957452+00:00,30.41,63.4406845,10.35219638,5.356,0,StateEnum.GOTO,depth
2026-03-10T15:56:35.457350+00:00,30.91,63.44068236,10.35217979,5.468,0,StateEnum.GOTO,depth
2026-03-10T15:56:36.007493+00:00,31.46,63.44068008,10.35216149,5.628,0,StateEnum.GOTO,depth
2026-03-10T15:56:36.557260+00:00,32.01,63.44067786,10.35214311,5.909,0,StateEnum.GOTO,depth
2026-03-10T15:56:37.057646+00:00,32.51,63.44067589,10.35212638,6.119,0,StateEnum.GOTO,depth
2026-03-10T15:56:37.606804+00:00,33.06,63.44067375,10.35210794,6.476,0,StateEnum.GOTO,depth
2026-03-10T15:56:38.107159+00:00,33.56,63.44067182,10.35209115,6.65,0,StateEnum.GOTO,depth
2026-03-10T15:56:38.607375+00:00,34.06,63.44066991,10.35207434,6.805,0,StateEnum.GOTO,depth
2026-03-10T15:56:39.157091+00:00,34.61,63.44066781,10.35205586,7.163,0,StateEnum.GOTO,depth
2026-03-10T15:56:39.657797+00:00,35.11,63.4406659,10.35203906,7.351,0,StateEnum.GOTO,depth
2026-03-10T15:56:40.158060+00:00,35.61,63.440664,10.35202224,7.544,0,StateEnum.GOTO,depth
2026-03-10T15:56:40.707122+00:00,36.16,63.44066191,10.35200376,7.757,0,StateEnum.GOTO,depth
2026-03-10T15:56:41.257631+00:00,36.71,63.4406598,10.35198526,7.992,0,StateEnum.GOTO,depth
2026-03-10T15:56:41.757917+00:00,37.21,63.4406579,10.35196846,8.34,0,StateEnum.GOTO,depth
2026-03-10T15:56:42.257638+00:00,37.71,63.44065598,10.35195165,8.387,0,StateEnum.GOTO,depth
2026-03-10T15:56:42.806918+00:00,38.26,63.44065389,10.35193316,8.662,0,StateEnum.GOTO,depth
2026-03-10T15:56:43.307300+00:00,38.76,63.44065197,10.35191635,8.858,0,StateEnum.GOTO,depth
2026-03-10T15:56:43.807150+00:00,39.26,63.44065007,10.35189955,9.099,0,StateEnum.GOTO,depth
2026-03-10T15:56:44.307540+00:00,39.76,63.44064818,10.35188276,9.368,0,StateEnum.GOTO,depth
2026-03-10T15:56:44.857520+00:00,40.31,63.44064607,10.35186426,9.569,0,StateEnum.GOTO,depth
2026-03-10T15:56:45.357572+00:00,40.81,63.44064416,10.35184746,9.694,0,StateEnum.GOTO,depth
2026-03-10T15:56:45.857680+00:00,41.31,63.44064225,10.35183063,10.007,0,StateEnum.GOTO,depth
2026-03-10T15:56:46.407325+00:00,41.86,63.44064016,10.35181215,10.113,0,StateEnum.GOTO,depth
2026-03-10T15:56:46.907128+00:00,42.36,63.44063825,10.35179535,10.445,0,StateEnum.GOTO,depth
2026-03-10T15:56:47.457739+00:00,42.91,63.44063613,10.35177685,10.671,0,StateEnum.GOTO,depth
