timestamp_utc,elapsed_s,lat_deg,lon_deg,depth_m,ref_idx,followref_state,z_mode
2026-03-10T18:57:58.019892+00:00,18.86,63.44072738,10.35258102,0.08,0,UNKNOWN,depth
2026-03-10T18:57:58.569927+00:00,19.41,63.44072743,10.35258103,0.021,0,UNKNOWN,depth
2026-03-10T18:57:59.119432+00:00,19.96,63.44072747,10.352581,0.007,0,UNKNOWN,depth
2026-03-10T18:57:59.619573+00:00,20.46,63.44072751,10.352581,0.053,0,StateEnum.GOTO,depth
2026-03-10T18:58:00.170332+00:00,21.01,63.44072818,10.352581,0.087,0,StateEnum.GOTO,depth
2026-03-10T18:58:00.719382+00:00,21.56,63.44072988,10.35258104,0.119,0,StateEnum.GOTO,depth
2026-03-10T18:58:01.219987+00:00,22.06,63.44073239,10.35258137,0.0,0,StateEnum.GOTO,depth
2026-03-10T18:58:01.720211+00:00,22.56,63.44073505,10.35258167,0.044,0,StateEnum.GOTO,depth
2026-03-10T18:58:02.270451+00:00,23.11,63.44073835,10.35258179,0.07,0,StateEnum.GOTO,depth
2026-03-10T18:58:02.820519+00:00,23.66,63.44074193,10.35258123,0.085,0,StateEnum.GOTO,depth
2026-03-10T18:58:03.319895+00:00,24.16,63.44074562,10.35257986,0.16,0,StateEnum.GOTO,depth
2026-03-10T18:58:03.820203+00:00,24.66,63.44074936,10.35257736,0.132,0,StateEnum.GOTO,depth
2026-03-10T18:58:04.369582+00:00,25.21,63.44075377,10.35257286,0.12,0,StateEnum.GOTO,depth
2026-03-10T18:58:04.920012+00:00,25.76,63.44075793,10.35256644,0.194,0,StateEnum.GOTO,depth
2026-03-10T18:58:05.420533+00:00,26.26,63.44076146,10.35255877,0.427,0,StateEnum.GOTO,depth
2026-03-10T18:58:05.970345+00:00,26.81,63.44076479,10.35254823,0.422,0,StateEnum.GOTO,depth
2026-03-10T18:58:06.470332+00:00,27.31,63.44076705,10.35253712,0.62,0,StateEnum.GOTO,depth
2026-03-10T18:58:06.970520+00:00,27.81,63.44076839,10.35252493,0.756,0,StateEnum.GOTO,depth
2026-03-10T18:58:07.520431+00:00,28.36,63.44076867,10.35251084,0.834,0,StateEnum.GOTO,depth
2026-03-10T18:58:08.020370+00:00,28.86,63.44076777,10.352498,0.938,0,StateEnum.GOTO,depth
2026-03-10T18:58:08.570018+00:00,29.41,63.44076553,10.35248445,1.201,0,StateEnum.GOTO,depth
2026-03-10T18:58:09.119692+00:00,29.96,63.44076204,10.35247218,1.161,0,StateEnum.GOTO,depth
2026-03-10T18:58:09.620620+00:00,30.46,63.44075791,10.35246265,1.41,0,StateEnum.GOTO,depth
2026-03-10T18:58:10.169258+00:00,31.01,63.44075243,10.35245421,1.654,0,StateEnum.GOTO,depth
2026-03-10T18:58:10.669410+00:00,31.51,63.44074675,10.3524478,1.806,0,StateEnum.GOTO,depth
2026-03-10T18:58:11.170196+00:00,32.01,63.44074067,10.35244161,1.885,0,StateEnum.GOTO,depth
2026-03-10T18:58:11.719862+00:00,32.56,63.44073389,10.35243399,2.033,0,StateEnum.GOTO,depth
2026-03-10T18:58:12.269918+00:00,33.11,63.44072755,10.35242455,2.332,0,StateEnum.GOTO,depth
2026-03-10T18:58:12.770046+00:00,33.61,63.44072246,10.35241419,2.501,0,StateEnum.GOTO,depth
2026-03-10T18:58:13.320207+00:00,34.16,63.44071764,10.35240106,2.718,0,StateEnum.GOTO,depth
2026-03-10T18:58:13.869593+00:00,34.71,63.4407135,10.3523865,2.928,0,StateEnum.GOTO,depth
2026-03-10T18:58:14.369822+00:00,35.21,63.44071012,10.35237241,3.061,0,StateEnum.GOTO,depth
2026-03-10T18:58:14.869849+00:00,35.71,63.44070694,10.35235774,3.251,0,StateEnum.GOTO,depth
2026-03-10T18:58:15.369925+00:00,36.21,63.44070381,10.35234274,3.466,0,StateEnum.GOTO,depth
2026-03-10T18:58:15.920251+00:00,36.76,63.44070034,10.35232599,3.664,0,StateEnum.GOTO,depth
2026-03-10T18:58:16.469859+00:00,37.31,63.44069683,10.35230912,3.778,0,StateEnum.GOTO,depth
2026-03-10T18:58:17.019995+00:00,37.86,63.44069336,10.35229208,4.076,0,StateEnum.GOTO,depth
2026-03-10T18:58:17.519926+00:00,38.36,63.4406903,10.35227637,4.353,0,StateEnum.GOTO,depth
2026-03-10T18:58:18.019947+00:00,38.86,63.44068736,10.3522605,4.594,0,StateEnum.GOTO,depth
2026-03-10T18:58:18.570053+00:00,39.41,63.44068428,10.35224288,4.834,0,StateEnum.GOTO,depth
2026-03-10T18:58:19.120401+00:00,39.96,63.44068136,10.3522251,5.051,0,StateEnum.GOTO,depth
2026-03-10T18:58:19.669671+00:00,40.51,63.44067857,10.35220719,5.296,0,StateEnum.GOTO,depth
2026-03-10T18:58:20.170480+00:00,41.01,63.44067611,10.35219083,5.483,0,StateEnum.GOTO,depth
2026-03-10T18:58:20.719985+00:00,41.56,63.44067348,10.35217275,5.715,0,StateEnum.GOTO,depth
2026-03-10T18:58:21.219863+00:00,42.06,63.44067115,10.35215625,5.964,0,StateEnum.GOTO,depth
2026-03-10T18:58:21.770361+00:00,42.61,63.44066863,10.35213803,6.152,0,StateEnum.GOTO,depth
2026-03-10T18:58:22.320459+00:00,43.16,63.44066614,10.35211979,6.415,0,StateEnum.GOTO,depth
2026-03-10T18:58:22.869322+00:00,43.71,63.44066367,10.35210157,6.602,0,StateEnum.GOTO,depth
2026-03-10T18:58:23.369580+00:00,44.21,63.44066143,10.35208496,6.87,0,StateEnum.GOTO,depth
2026-03-10T18:58:23.870049+00:00,44.71,63.44065922,10.35206834,7.181,0,StateEnum.GOTO,depth
2026-03-10T18:58:24.419918+00:00,45.26,63.44065678,10.35205004,7.235,0,StateEnum.GOTO,depth
2026-03-10T18:58:24.919859+00:00,45.76,63.44065457,10.35203341,7.557,0,StateEnum.GOTO,depth
2026-03-10T18:58:25.419859+00:00,46.26,63.44065237,10.35201676,7.701,0,StateEnum.GOTO,depth
2026-03-10T18:58:25.920188+00:00,46.76,63.44065017,10.35200013,7.947,0,StateEnum.GOTO,depth
2026-03-10T18:58:26.469404+00:00,47.31,63.44064775,10.35198187,8.155,0,StateEnum.GOTO,depth
2026-03-10T18:58:26.970429+00:00,47.81,63.44064555,10.35196524,8.392,0,StateEnum.GOTO,depth
