timestamp_utc,elapsed_s,event_type,ref_idx,ref_name,lat_deg,lon_deg,depth_m,followref_state,detail
2026-03-10T16:08:13.536504+00:00,199.19,followref_state_change,6,,63.44044077,10.3517129,50.81,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T16:08:21.544395+00:00,207.2,reference_sent,7,PIPE6,63.44057399,10.35261566,63.503,StateEnum.GOTO,final=False z_mode=sim_depth sim_depth=58.5m (pipe=63.5m - alt=5.0m)
2026-03-10T16:08:35.556772+00:00,221.21,reference_sent,8,PIPE7,63.44067244,10.35295246,65.942,StateEnum.GOTO,final=False z_mode=sim_depth sim_depth=60.9m (pipe=65.9m - alt=5.0m)
2026-03-10T16:08:46.572347+00:00,232.23,reference_sent,9,PIPE8,63.440772,10.35328766,70.404,StateEnum.GOTO,final=False z_mode=sim_depth sim_depth=65.4m (pipe=70.4m - alt=5.0m)
2026-03-10T16:08:57.581549+00:00,243.24,reference_sent,10,PIPE9,63.44087123,10.35362158,74.916,StateEnum.GOTO,final=False z_mode=sim_depth sim_depth=69.9m (pipe=74.9m - alt=5.0m)
2026-03-10T16:09:09.590991+00:00,255.25,reference_sent,11,PIPE10,63.44096958,10.35395256,79.427,StateEnum.GOTO,final=False z_mode=sim_depth sim_depth=74.4m (pipe=79.4m - alt=5.0m)
2026-03-10T16:09:20.602397+00:00,266.26,reference_sent,12,PIPE11,63.4410652,10.35428689,82.074,StateEnum.GOTO,final=False z_mode=sim_depth sim_depth=77.1m (pipe=82.1m - alt=5.0m)
2026-03-10T16:09:32.615938+00:00,278.27,reference_sent,13,PIPE12,63.44116669,10.35464378,84.449,StateEnum.GOTO,final=False z_mode=sim_depth sim_depth=79.4m (pipe=84.4m - alt=5.0m)
2026-03-10T16:09:44.626706+00:00,290.28,reference_sent,14,PIPE13,63.44128821,10.35498058,87.662,StateEnum.GOTO,final=False z_mode=sim_depth sim_depth=82.7m (pipe=87.7m - alt=5.0m)
2026-03-10T16:09:56.636558+00:00,302.29,reference_sent,15,PIPE14,63.44142997,10.35533563,90.0,StateEnum.GOTO,final=False z_mode=sim_depth sim_depth=85.0m (pipe=90.0m - alt=5.0m)
2026-03-10T16:10:09.648135+00:00,315.3,reference_sent,16,PIPE15,63.44161852,10.35557706,91.893,StateEnum.GOTO,final=False z_mode=sim_depth sim_depth=86.9m (pipe=91.9m - alt=5.0m)
2026-03-10T16:10:23.661531+00:00,329.32,reference_sent,17,PIPE16,63.44179635,10.35573727,94.697,StateEnum.GOTO,final=False z_mode=sim_depth sim_depth=89.7m (pipe=94.7m - alt=5.0m)
2026-03-10T16:10:35.670484+00:00,341.33,reference_sent,18,PIPE17,63.44196451,10.35588877,97.5,StateEnum.GOTO,final=False z_mode=sim_depth sim_depth=92.5m (pipe=97.5m - alt=5.0m)
2026-03-10T16:10:47.682984+00:00,353.34,reference_sent,19,PIPE18,63.44214858,10.35604455,100.289,StateEnum.GOTO,final=False z_mode=sim_depth sim_depth=95.3m (pipe=100.3m - alt=5.0m)
2026-03-10T16:10:59.692995+00:00,365.35,reference_sent,20,PIPE19,63.44234048,10.35612519,102.962,StateEnum.GOTO,final=False z_mode=sim_depth sim_depth=98.0m (pipe=103.0m - alt=5.0m)
