timestamp_utc,elapsed_s,lat_deg,lon_deg,depth_m,ref_idx,followref_state
2026-03-09T10:46:50.004087+00:00,260.78,63.44099531,10.35402721,83.614,7,StateEnum.GOTO
2026-03-09T10:46:50.553290+00:00,261.33,63.44099986,10.35404339,83.864,7,StateEnum.GOTO
2026-03-09T10:46:51.053758+00:00,261.83,63.441004,10.35405808,84.048,7,StateEnum.GOTO
2026-03-09T10:46:51.602831+00:00,262.38,63.44100857,10.35407424,84.234,7,StateEnum.GOTO
2026-03-09T10:46:52.103225+00:00,262.88,63.44101275,10.35408907,84.458,7,StateEnum.GOTO
2026-03-09T10:46:52.603596+00:00,263.38,63.44101695,10.35410401,84.641,7,StateEnum.GOTO
2026-03-09T10:46:53.103750+00:00,263.88,63.44102118,10.35411901,84.834,7,StateEnum.GOTO
2026-03-09T10:46:53.653858+00:00,264.43,63.44102586,10.35413557,84.979,7,StateEnum.GOTO
2026-03-09T10:46:54.203621+00:00,264.98,63.44103055,10.35415218,84.945,7,StateEnum.GOTO
2026-03-09T10:46:54.753588+00:00,265.53,63.44103523,10.35416884,85.097,7,StateEnum.GOTO
2026-03-09T10:46:55.303382+00:00,266.08,63.44103992,10.3541855,85.095,7,StateEnum.GOTO
2026-03-09T10:46:55.803619+00:00,266.58,63.44104418,10.35420065,85.108,7,StateEnum.GOTO
2026-03-09T10:46:56.353599+00:00,267.13,63.44104887,10.35421734,85.006,7,StateEnum.GOTO
2026-03-09T10:46:56.853668+00:00,267.63,63.44105313,10.35423251,85.125,7,StateEnum.GOTO
2026-03-09T10:46:57.403043+00:00,268.18,63.44105782,10.35424917,85.154,7,StateEnum.GOTO
2026-03-09T10:46:57.903661+00:00,268.68,63.44106208,10.35426437,85.136,7,StateEnum.GOTO
2026-03-09T10:46:58.453022+00:00,269.23,63.44106679,10.35428105,85.103,7,StateEnum.GOTO
2026-03-09T10:46:58.953509+00:00,269.73,63.44107108,10.35429623,85.125,7,StateEnum.GOTO
2026-03-09T10:46:59.503346+00:00,270.28,63.44107578,10.35431291,85.182,7,StateEnum.GOTO
2026-03-09T10:47:00.003737+00:00,270.78,63.44108006,10.3543281,85.127,7,StateEnum.GOTO
2026-03-09T10:47:00.553077+00:00,271.33,63.44108475,10.35434477,85.12,7,StateEnum.GOTO
2026-03-09T10:47:01.103733+00:00,271.88,63.44108947,10.35436147,85.184,7,StateEnum.GOTO
2026-03-09T10:47:01.653289+00:00,272.43,63.44109417,10.35437818,85.138,7,StateEnum.GOTO
2026-03-09T10:47:02.203438+00:00,272.98,63.44109888,10.35439491,85.19,7,StateEnum.GOTO
2026-03-09T10:47:02.752937+00:00,273.53,63.44110357,10.3544116,85.11,7,StateEnum.GOTO
2026-03-09T10:47:03.303535+00:00,274.08,63.44110827,10.35442829,85.259,7,StateEnum.GOTO
2026-03-09T10:47:03.803524+00:00,274.58,63.44111254,10.35444347,85.145,7,StateEnum.GOTO
2026-03-09T10:47:04.353049+00:00,275.13,63.44111725,10.35446019,85.064,7,StateEnum.GOTO
2026-03-09T10:47:04.903383+00:00,275.68,63.44112195,10.35447689,85.094,7,StateEnum.GOTO
2026-03-09T10:47:05.403706+00:00,276.18,63.44112622,10.35449209,85.066,7,StateEnum.GOTO
2026-03-09T10:47:05.903931+00:00,276.68,63.44113046,10.35450725,85.124,8,StateEnum.GOTO
2026-03-09T10:47:06.453058+00:00,277.23,63.44113518,10.35452328,85.098,8,StateEnum.GOTO
2026-03-09T10:47:06.953524+00:00,277.73,63.44113971,10.35453705,85.207,8,StateEnum.GOTO
2026-03-09T10:47:07.503391+00:00,278.28,63.44114497,10.35455159,85.361,8,StateEnum.GOTO
2026-03-09T10:47:08.004028+00:00,278.78,63.44114991,10.35456454,85.61,8,StateEnum.GOTO
2026-03-09T10:47:08.552869+00:00,279.33,63.44115542,10.35457874,85.903,8,StateEnum.GOTO
2026-03-09T10:47:09.052977+00:00,279.83,63.44116049,10.35459162,86.046,8,StateEnum.GOTO
2026-03-09T10:47:09.553121+00:00,280.33,63.44116554,10.3546046,86.246,8,StateEnum.GOTO
2026-03-09T10:47:10.053432+00:00,280.83,63.44117056,10.35461768,86.481,8,StateEnum.GOTO
2026-03-09T10:47:10.603361+00:00,281.38,63.44117604,10.3546322,86.657,8,StateEnum.GOTO
2026-03-09T10:47:11.103443+00:00,281.88,63.44118097,10.3546455,86.91,8,StateEnum.GOTO
2026-03-09T10:47:11.653226+00:00,282.43,63.44118636,10.35466024,87.206,8,StateEnum.GOTO
2026-03-09T10:47:12.204132+00:00,282.98,63.44119171,10.35467506,87.435,8,StateEnum.GOTO
2026-03-09T10:47:12.753476+00:00,283.53,63.44119703,10.35468995,87.593,8,StateEnum.GOTO
2026-03-09T10:47:13.253566+00:00,284.03,63.44120184,10.35470352,87.861,8,StateEnum.GOTO
2026-03-09T10:47:13.753674+00:00,284.53,63.44120664,10.35471714,88.093,8,StateEnum.GOTO
2026-03-09T10:47:14.303500+00:00,285.08,63.44121191,10.35473212,88.173,8,StateEnum.GOTO
2026-03-09T10:47:14.803486+00:00,285.58,63.4412167,10.35474578,88.567,8,StateEnum.GOTO
2026-03-09T10:47:15.353271+00:00,286.13,63.44122196,10.35476082,88.698,8,StateEnum.GOTO
2026-03-09T10:47:15.853439+00:00,286.63,63.44122675,10.3547745,88.904,8,StateEnum.GOTO
2026-03-09T10:47:16.353276+00:00,287.13,63.44123153,10.35478819,89.151,8,StateEnum.GOTO
2026-03-09T10:47:16.903933+00:00,287.68,63.44123681,10.35480335,89.353,8,StateEnum.GOTO
2026-03-09T10:47:17.453429+00:00,288.23,63.44124214,10.35481864,89.61,8,StateEnum.GOTO
2026-03-09T10:47:17.953642+00:00,288.73,63.44124701,10.35483262,89.785,8,StateEnum.GOTO
2026-03-09T10:47:18.503623+00:00,289.28,63.4412524,10.35484803,89.861,8,StateEnum.GOTO
2026-03-09T10:47:19.053330+00:00,289.83,63.4412578,10.35486351,89.986,8,StateEnum.GOTO
2026-03-09T10:47:19.553687+00:00,290.33,63.44126271,10.3548776,90.031,8,StateEnum.GOTO
2026-03-09T10:47:20.053928+00:00,290.83,63.44126764,10.35489169,90.043,8,StateEnum.GOTO
2026-03-09T10:47:20.603453+00:00,291.38,63.44127305,10.35490722,90.143,8,StateEnum.GOTO
2026-03-09T10:47:21.152885+00:00,291.93,63.44127846,10.35492278,90.091,8,StateEnum.GOTO
2026-03-09T10:47:21.653923+00:00,292.43,63.44128339,10.35493693,90.138,8,StateEnum.GOTO
2026-03-09T10:47:22.204624+00:00,292.98,63.44128882,10.35495246,90.059,8,StateEnum.GOTO
2026-03-09T10:47:22.753372+00:00,293.53,63.44129424,10.35496801,90.16,9,StateEnum.GOTO
2026-03-09T10:47:23.253153+00:00,294.03,63.44129921,10.35498209,90.217,9,StateEnum.GOTO
2026-03-09T10:47:23.802966+00:00,294.58,63.44130485,10.35499723,90.122,9,StateEnum.GOTO
2026-03-09T10:47:24.303072+00:00,295.08,63.44131017,10.35501061,90.116,9,StateEnum.GOTO
2026-03-09T10:47:24.853704+00:00,295.63,63.44131613,10.35502512,90.077,9,StateEnum.GOTO
2026-03-09T10:47:25.353677+00:00,296.13,63.4413216,10.35503822,90.104,9,StateEnum.GOTO
2026-03-09T10:47:25.903289+00:00,296.68,63.44132762,10.35505265,90.208,9,StateEnum.GOTO
2026-03-09T10:47:26.403575+00:00,297.18,63.44133309,10.35506578,90.169,9,StateEnum.GOTO
2026-03-09T10:47:26.953278+00:00,297.73,63.44133906,10.35508031,90.107,9,StateEnum.GOTO
2026-03-09T10:47:27.453427+00:00,298.23,63.44134444,10.35509361,90.17,9,StateEnum.GOTO
2026-03-09T10:47:28.003241+00:00,298.78,63.44135034,10.35510833,90.184,9,StateEnum.GOTO
2026-03-09T10:47:28.503389+00:00,299.28,63.44135566,10.35512176,90.14,9,StateEnum.GOTO
2026-03-09T10:47:29.053700+00:00,299.83,63.4413615,10.35513657,90.162,9,StateEnum.GOTO
2026-03-09T10:47:29.602829+00:00,300.38,63.44136731,10.35515143,90.1,9,StateEnum.GOTO
2026-03-09T10:47:30.103484+00:00,300.88,63.44137258,10.35516496,90.17,9,StateEnum.GOTO
2026-03-09T10:47:30.653602+00:00,301.43,63.44137836,10.3551799,90.171,9,StateEnum.GOTO
2026-03-09T10:47:31.153521+00:00,301.93,63.44138361,10.35519347,90.099,9,StateEnum.GOTO
2026-03-09T10:47:31.703373+00:00,302.48,63.44138938,10.35520845,90.145,9,StateEnum.GOTO
2026-03-09T10:47:32.253412+00:00,303.03,63.44139515,10.35522344,90.18,9,StateEnum.GOTO
2026-03-09T10:47:32.753613+00:00,303.53,63.44140038,10.35523707,90.092,10,StateEnum.GOTO
2026-03-09T10:47:33.302923+00:00,304.08,63.44140604,10.35525164,90.016,10,StateEnum.GOTO
2026-03-09T10:47:33.803502+00:00,304.58,63.44141155,10.3552627,90.228,10,StateEnum.GOTO
2026-03-09T10:47:34.303607+00:00,305.08,63.44141756,10.35527128,90.288,10,StateEnum.GOTO
2026-03-09T10:47:34.853661+00:00,305.63,63.44142465,10.35527876,90.391,10,StateEnum.GOTO
2026-03-09T10:47:35.353430+00:00,306.13,63.4414314,10.35528446,90.595,10,StateEnum.GOTO
2026-03-09T10:47:35.854016+00:00,306.63,63.44143838,10.35528965,90.813,10,StateEnum.GOTO
2026-03-09T10:47:36.403453+00:00,307.18,63.44144619,10.35529523,91.019,10,StateEnum.GOTO
2026-03-09T10:47:36.903836+00:00,307.68,63.44145337,10.35530043,91.345,10,StateEnum.GOTO
2026-03-09T10:47:37.453171+00:00,308.23,63.44146128,10.35530644,91.572,10,StateEnum.GOTO
2026-03-09T10:47:37.953678+00:00,308.73,63.44146844,10.35531226,91.713,10,StateEnum.GOTO
2026-03-09T10:47:38.506835+00:00,309.29,63.4414763,10.35531905,91.957,10,StateEnum.GOTO
2026-03-09T10:47:39.003226+00:00,309.78,63.44148341,10.35532555,92.148,10,StateEnum.GOTO
2026-03-09T10:47:39.553647+00:00,310.33,63.4414912,10.35533304,92.429,10,StateEnum.GOTO
2026-03-09T10:47:40.103391+00:00,310.88,63.44149896,10.35534075,92.622,10,StateEnum.GOTO
2026-03-09T10:47:40.603510+00:00,311.38,63.44150597,10.35534798,92.791,10,StateEnum.GOTO
2026-03-09T10:47:41.103746+00:00,311.88,63.44151297,10.35535532,92.985,10,StateEnum.GOTO
2026-03-09T10:47:41.653556+00:00,312.43,63.44152066,10.35536354,93.289,10,StateEnum.GOTO
2026-03-09T10:47:42.203250+00:00,312.98,63.44152834,10.35537184,93.525,10,StateEnum.GOTO
2026-03-09T10:47:42.753556+00:00,313.53,63.441536,10.35538019,93.847,10,StateEnum.GOTO
2026-03-09T10:47:43.303603+00:00,314.08,63.44154366,10.3553886,93.919,10,StateEnum.GOTO
2026-03-09T10:47:43.803944+00:00,314.58,63.44155063,10.35539628,94.163,10,StateEnum.GOTO
2026-03-09T10:47:44.353710+00:00,315.13,63.44155828,10.35540474,94.413,10,StateEnum.GOTO
2026-03-09T10:47:44.853526+00:00,315.63,63.44156524,10.35541244,94.573,10,StateEnum.GOTO
2026-03-09T10:47:45.403229+00:00,316.18,63.4415729,10.35542092,94.854,10,StateEnum.GOTO
2026-03-09T10:47:45.903506+00:00,316.68,63.44157985,10.35542864,95.092,10,StateEnum.GOTO
2026-03-09T10:47:46.453484+00:00,317.23,63.44158752,10.35543708,95.294,10,StateEnum.GOTO
2026-03-09T10:47:47.004062+00:00,317.78,63.44159519,10.35544555,95.532,10,StateEnum.GOTO
2026-03-09T10:47:47.553058+00:00,318.33,63.44160285,10.355454,95.805,10,StateEnum.GOTO
2026-03-09T10:47:48.053498+00:00,318.83,63.44160981,10.35546169,96.124,10,StateEnum.GOTO
2026-03-09T10:47:48.553331+00:00,319.33,63.44161677,10.35546936,96.279,10,StateEnum.GOTO
2026-03-09T10:47:49.053616+00:00,319.83,63.44162374,10.35547706,96.409,10,StateEnum.GOTO
2026-03-09T10:47:49.603369+00:00,320.38,63.44163141,10.35548552,96.61,10,StateEnum.GOTO
2026-03-09T10:47:50.103683+00:00,320.88,63.44163839,10.35549318,96.788,10,StateEnum.GOTO
2026-03-09T10:47:50.653805+00:00,321.43,63.44164606,10.35550159,97.185,10,StateEnum.GOTO
2026-03-09T10:47:51.203566+00:00,321.98,63.44165372,10.35551004,97.35,10,StateEnum.GOTO
2026-03-09T10:47:51.703575+00:00,322.48,63.44166068,10.35551773,97.555,10,StateEnum.GOTO
2026-03-09T10:47:52.253069+00:00,323.03,63.44166833,10.35552619,97.761,10,StateEnum.GOTO
2026-03-09T10:47:52.803452+00:00,323.58,63.44167599,10.35553467,98.028,10,StateEnum.GOTO
2026-03-09T10:47:53.353150+00:00,324.13,63.44168365,10.35554314,98.247,10,StateEnum.GOTO
2026-03-09T10:47:53.853276+00:00,324.63,63.44169062,10.35555083,98.475,10,StateEnum.GOTO
2026-03-09T10:47:54.403507+00:00,325.18,63.44169829,10.3555593,98.778,10,StateEnum.GOTO
2026-03-09T10:47:54.953242+00:00,325.73,63.44170595,10.35556777,98.904,10,StateEnum.GOTO
2026-03-09T10:47:55.503647+00:00,326.28,63.44171361,10.35557623,99.043,10,StateEnum.GOTO
2026-03-09T10:47:56.004191+00:00,326.78,63.44172062,10.35558396,99.452,10,StateEnum.GOTO
2026-03-09T10:47:56.553411+00:00,327.33,63.44172839,10.35559252,99.65,10,StateEnum.GOTO
2026-03-09T10:47:57.054157+00:00,327.83,63.44173551,10.35560037,99.824,10,StateEnum.GOTO
2026-03-09T10:47:57.603888+00:00,328.38,63.44174336,10.35560904,99.884,10,StateEnum.GOTO
2026-03-09T10:47:58.153399+00:00,328.93,63.44175124,10.35561771,99.999,10,StateEnum.GOTO
2026-03-09T10:47:58.703089+00:00,329.48,63.44175913,10.35562639,100.022,10,StateEnum.GOTO
2026-03-09T10:47:59.203338+00:00,329.98,63.44176632,10.35563431,100.077,10,StateEnum.GOTO
2026-03-09T10:47:59.753381+00:00,330.53,63.44177322,10.35564194,100.05,10,StateEnum.GOTO
2026-03-09T10:48:00.303265+00:00,331.08,63.44177907,10.35564838,99.984,10,StateEnum.GOTO
2026-03-09T10:48:00.803432+00:00,331.58,63.44178368,10.35565346,100.045,10,StateEnum.GOTO
2026-03-09T10:48:01.353460+00:00,332.13,63.44178805,10.35565828,100.137,10,StateEnum.GOTO
2026-03-09T10:48:01.903631+00:00,332.68,63.44179187,10.35566252,100.026,10,StateEnum.GOTO
2026-03-09T10:48:02.453097+00:00,333.23,63.44179524,10.35566623,100.039,10,StateEnum.GOTO
2026-03-09T10:48:02.953614+00:00,333.73,63.44179797,10.35566926,100.025,10,StateEnum.GOTO
2026-03-09T10:48:03.453457+00:00,334.23,63.44180042,10.35567197,100.066,10,StateEnum.GOTO
2026-03-09T10:48:03.953500+00:00,334.73,63.44180265,10.35567442,100.041,10,StateEnum.GOTO
2026-03-09T10:48:04.453804+00:00,335.23,63.44180467,10.35567665,100.027,10,StateEnum.GOTO
2026-03-09T10:48:05.002813+00:00,335.78,63.44180677,10.35567901,100.006,10,StateEnum.GOTO
2026-03-09T10:48:05.503404+00:00,336.28,63.44180836,10.35568076,99.978,10,StateEnum.GOTO
2026-03-09T10:48:06.004076+00:00,336.78,63.4418099,10.35568246,99.893,10,StateEnum.GOTO
2026-03-09T10:48:06.552944+00:00,337.33,63.44181145,10.35568419,99.854,10,StateEnum.GOTO
2026-03-09T10:48:07.103347+00:00,337.88,63.44181285,10.35568572,99.895,10,StateEnum.GOTO
2026-03-09T10:48:07.603412+00:00,338.38,63.44181403,10.35568702,100.02,10,StateEnum.GOTO
2026-03-09T10:48:08.103042+00:00,338.88,63.44181512,10.3556882,99.97,10,StateEnum.GOTO
2026-03-09T10:48:08.653367+00:00,339.43,63.44181621,10.35568942,99.887,10,StateEnum.GOTO
2026-03-09T10:48:09.153410+00:00,339.93,63.44181713,10.35569046,99.771,10,StateEnum.GOTO
2026-03-09T10:48:09.703618+00:00,340.48,63.44181808,10.35569149,99.859,10,StateEnum.GOTO
2026-03-09T10:48:10.253293+00:00,341.03,63.44181895,10.35569244,99.739,10,StateEnum.GOTO
2026-03-09T10:48:10.753638+00:00,341.53,63.44181969,10.35569325,99.764,10,StateEnum.GOTO
2026-03-09T10:48:11.303326+00:00,342.08,63.44182043,10.35569407,99.756,10,StateEnum.GOTO
2026-03-09T10:48:11.803042+00:00,342.58,63.44182107,10.35569477,99.708,10,StateEnum.GOTO
2026-03-09T10:48:12.352790+00:00,343.13,63.44182171,10.35569549,99.672,10,StateEnum.GOTO
2026-03-09T10:48:12.852862+00:00,343.63,63.44182226,10.3556961,99.652,10,StateEnum.GOTO
2026-03-09T10:48:13.352835+00:00,344.13,63.44182276,10.35569665,99.524,10,StateEnum.GOTO
2026-03-09T10:48:13.852920+00:00,344.63,63.44182323,10.35569716,99.544,10,StateEnum.GOTO
2026-03-09T10:48:14.402929+00:00,345.18,63.44182373,10.3556977,99.493,10,StateEnum.GOTO
2026-03-09T10:48:14.903009+00:00,345.68,63.44182414,10.35569818,99.483,10,StateEnum.GOTO
2026-03-09T10:48:15.402994+00:00,346.18,63.44182453,10.3556986,99.475,10,StateEnum.GOTO
2026-03-09T10:48:15.952960+00:00,346.73,63.44182494,10.35569906,99.464,10,StateEnum.GOTO
2026-03-09T10:48:16.453011+00:00,347.23,63.44182528,10.35569942,99.439,10,StateEnum.GOTO
2026-03-09T10:48:17.002802+00:00,347.78,63.44182562,10.35569985,99.381,10,StateEnum.GOTO
2026-03-09T10:48:17.502909+00:00,348.28,63.44182593,10.35570016,99.281,10,StateEnum.GOTO
2026-03-09T10:48:18.052817+00:00,348.83,63.44182623,10.35570054,99.313,10,StateEnum.GOTO
2026-03-09T10:48:18.602930+00:00,349.38,63.44182652,10.35570087,99.349,10,StateEnum.GOTO
2026-03-09T10:48:19.102819+00:00,349.88,63.44182676,10.35570113,99.195,10,StateEnum.GOTO
2026-03-09T10:48:19.652880+00:00,350.43,63.441827,10.35570139,99.12,10,StateEnum.GOTO
2026-03-09T10:48:20.202915+00:00,350.98,63.44182723,10.35570165,99.095,10,StateEnum.GOTO
2026-03-09T10:48:20.752826+00:00,351.53,63.44182745,10.35570186,99.12,10,StateEnum.GOTO
2026-03-09T10:48:21.253240+00:00,352.03,63.44182764,10.35570206,99.067,10,StateEnum.GOTO
2026-03-09T10:48:21.802915+00:00,352.58,63.44182783,10.35570229,99.128,10,StateEnum.GOTO
2026-03-09T10:48:22.302936+00:00,353.08,63.44182799,10.35570243,98.998,10,StateEnum.GOTO
2026-03-09T10:48:22.852902+00:00,353.63,63.44182817,10.35570261,99.004,10,StateEnum.GOTO
2026-03-09T10:48:23.402901+00:00,354.18,63.44182833,10.3557028,98.982,10,StateEnum.GOTO
2026-03-09T10:48:23.903187+00:00,354.68,63.44182848,10.35570295,98.929,10,StateEnum.GOTO
2026-03-09T10:48:24.403256+00:00,355.18,63.4418286,10.35570309,98.882,10,StateEnum.GOTO
2026-03-09T10:48:24.953253+00:00,355.73,63.44182873,10.35570323,98.889,10,StateEnum.GOTO
2026-03-09T10:48:25.453589+00:00,356.23,63.44182884,10.35570336,98.85,10,StateEnum.GOTO
2026-03-09T10:48:25.953798+00:00,356.73,63.44182895,10.35570347,98.836,10,StateEnum.GOTO
2026-03-09T10:48:26.503237+00:00,357.28,63.44182906,10.35570359,98.722,10,StateEnum.GOTO
2026-03-09T10:48:27.003325+00:00,357.78,63.44182915,10.35570369,98.676,10,StateEnum.GOTO
2026-03-09T10:48:27.554266+00:00,358.33,63.44182924,10.35570381,98.631,10,StateEnum.GOTO
2026-03-09T10:48:28.103559+00:00,358.88,63.44182933,10.35570393,98.627,10,StateEnum.GOTO
2026-03-09T10:48:28.653435+00:00,359.43,63.44182941,10.35570401,98.636,10,StateEnum.GOTO
2026-03-09T10:48:29.203666+00:00,359.98,63.44182949,10.3557041,98.572,10,StateEnum.GOTO
2026-03-09T10:48:29.703400+00:00,360.48,63.44182955,10.35570418,98.53,10,StateEnum.GOTO
2026-03-09T10:48:30.253150+00:00,361.03,63.44182962,10.35570427,98.532,10,StateEnum.GOTO
2026-03-09T10:48:30.803489+00:00,361.58,63.44182968,10.35570433,98.456,10,StateEnum.GOTO
2026-03-09T10:48:31.303185+00:00,362.08,63.44182974,10.3557044,98.326,10,StateEnum.GOTO
2026-03-09T10:48:31.853801+00:00,362.63,63.4418298,10.35570445,98.33,10,StateEnum.GOTO
2026-03-09T10:48:32.403420+00:00,363.18,63.44182986,10.35570451,98.326,10,StateEnum.GOTO
2026-03-09T10:48:32.903619+00:00,363.68,63.44182992,10.35570457,98.289,10,StateEnum.GOTO
2026-03-09T10:48:33.453479+00:00,364.23,63.44182996,10.35570463,98.249,10,StateEnum.GOTO
2026-03-09T10:48:33.953746+00:00,364.73,63.44183001,10.35570467,98.218,10,StateEnum.GOTO
2026-03-09T10:48:34.503288+00:00,365.28,63.44183006,10.35570472,98.183,10,StateEnum.GOTO
2026-03-09T10:48:35.003124+00:00,365.78,63.44183009,10.35570477,98.17,10,StateEnum.GOTO
2026-03-09T10:48:35.503717+00:00,366.28,63.44183013,10.35570477,98.098,10,StateEnum.GOTO
2026-03-09T10:48:36.053831+00:00,366.83,63.44183016,10.35570481,98.003,10,StateEnum.GOTO
2026-03-09T10:48:36.603150+00:00,367.38,63.44183019,10.35570486,97.992,10,StateEnum.GOTO
2026-03-09T10:48:37.103280+00:00,367.88,63.44183023,10.35570487,98.077,10,StateEnum.GOTO
2026-03-09T10:48:37.603320+00:00,368.38,63.44183024,10.35570489,98.025,10,StateEnum.GOTO
2026-03-09T10:48:38.153309+00:00,368.93,63.44183026,10.35570492,97.946,10,StateEnum.GOTO
2026-03-09T10:48:38.703699+00:00,369.48,63.44183029,10.35570495,97.952,10,StateEnum.GOTO
2026-03-09T10:48:39.253612+00:00,370.03,63.4418303,10.35570498,97.808,10,StateEnum.GOTO
2026-03-09T10:48:39.753710+00:00,370.53,63.44183033,10.35570501,97.813,10,StateEnum.GOTO
2026-03-09T10:48:40.303838+00:00,371.08,63.44183036,10.35570503,97.865,10,StateEnum.GOTO
2026-03-09T10:48:40.852912+00:00,371.63,63.44183038,10.35570506,97.745,10,StateEnum.GOTO
2026-03-09T10:48:41.353377+00:00,372.13,63.4418304,10.35570509,97.701,10,StateEnum.GOTO
2026-03-09T10:48:41.903447+00:00,372.68,63.44183042,10.3557051,97.691,10,StateEnum.GOTO
2026-03-09T10:48:42.452984+00:00,373.23,63.44183043,10.35570512,97.62,10,StateEnum.GOTO
2026-03-09T10:48:43.003495+00:00,373.78,63.44183045,10.35570517,97.559,10,StateEnum.GOTO
2026-03-09T10:48:43.552839+00:00,374.33,63.44183047,10.35570517,97.589,10,StateEnum.GOTO
2026-03-09T10:48:44.052880+00:00,374.83,63.44183048,10.35570521,97.47,10,StateEnum.GOTO
2026-03-09T10:48:44.553077+00:00,375.33,63.44183048,10.35570522,97.482,10,StateEnum.GOTO
2026-03-09T10:48:45.053441+00:00,375.83,63.4418305,10.35570525,97.467,10,StateEnum.GOTO
2026-03-09T10:48:45.603458+00:00,376.38,63.4418305,10.35570522,97.405,10,StateEnum.GOTO
2026-03-09T10:48:46.153059+00:00,376.93,63.44183052,10.35570523,97.361,10,StateEnum.GOTO
2026-03-09T10:48:46.653402+00:00,377.43,63.44183053,10.35570522,97.388,10,StateEnum.GOTO
2026-03-09T10:48:47.153191+00:00,377.93,63.44183054,10.35570525,97.377,10,StateEnum.GOTO
2026-03-09T10:48:47.702946+00:00,378.48,63.44183054,10.35570527,97.218,10,StateEnum.GOTO
2026-03-09T10:48:48.202994+00:00,378.98,63.44183054,10.35570526,97.241,10,StateEnum.GOTO
2026-03-09T10:48:48.703464+00:00,379.48,63.44183054,10.35570527,97.264,10,StateEnum.GOTO
2026-03-09T10:48:49.203271+00:00,379.98,63.44183055,10.3557053,97.119,10,StateEnum.GOTO
2026-03-09T10:48:49.703667+00:00,380.48,63.44183057,10.3557053,97.167,10,StateEnum.GOTO
2026-03-09T10:48:50.253806+00:00,381.03,63.44183058,10.3557053,97.056,10,StateEnum.GOTO
2026-03-09T10:48:50.803527+00:00,381.58,63.44183058,10.35570529,96.943,10,StateEnum.GOTO
2026-03-09T10:48:51.353138+00:00,382.13,63.4418306,10.3557053,97.056,10,StateEnum.GOTO
2026-03-09T10:48:51.853040+00:00,382.63,63.44183059,10.35570529,96.905,10,StateEnum.GOTO
2026-03-09T10:48:52.353176+00:00,383.13,63.4418306,10.3557053,96.989,10,StateEnum.GOTO
2026-03-09T10:48:52.853883+00:00,383.63,63.4418306,10.35570531,97.03,10,StateEnum.GOTO
2026-03-09T10:48:53.353836+00:00,384.13,63.44183061,10.35570531,96.883,10,StateEnum.GOTO
2026-03-09T10:48:53.902830+00:00,384.68,63.44183061,10.35570529,96.89,10,StateEnum.GOTO
2026-03-09T10:48:54.452742+00:00,385.23,63.44183061,10.35570529,96.8,10,StateEnum.GOTO
2026-03-09T10:48:54.952901+00:00,385.73,63.44183061,10.35570528,96.785,10,StateEnum.GOTO
2026-03-09T10:48:55.453437+00:00,386.23,63.44183062,10.3557053,96.75,10,StateEnum.GOTO
2026-03-09T10:48:56.004587+00:00,386.78,63.44183062,10.35570531,96.673,10,StateEnum.GOTO
2026-03-09T10:48:56.553548+00:00,387.33,63.44183063,10.35570531,96.687,10,StateEnum.GOTO
2026-03-09T10:48:57.053335+00:00,387.83,63.44183062,10.35570534,96.747,10,StateEnum.GOTO
2026-03-09T10:48:57.554113+00:00,388.33,63.44183062,10.35570536,96.583,10,StateEnum.GOTO
2026-03-09T10:48:58.103734+00:00,388.88,63.44183063,10.35570537,96.539,10,StateEnum.GOTO
2026-03-09T10:48:58.653612+00:00,389.43,63.44183063,10.35570537,96.529,10,StateEnum.GOTO
2026-03-09T10:48:59.203391+00:00,389.98,63.44183062,10.35570538,96.477,10,StateEnum.GOTO
2026-03-09T10:48:59.753510+00:00,390.53,63.44183063,10.35570538,96.331,10,StateEnum.GOTO
2026-03-09T10:49:00.303773+00:00,391.08,63.44183064,10.35570536,96.399,10,StateEnum.GOTO
2026-03-09T10:49:00.853725+00:00,391.63,63.44183063,10.35570537,96.328,10,StateEnum.GOTO
2026-03-09T10:49:01.403065+00:00,392.18,63.44183065,10.35570536,96.348,10,StateEnum.GOTO
2026-03-09T10:49:01.903223+00:00,392.68,63.44183064,10.35570538,96.306,10,StateEnum.GOTO
2026-03-09T10:49:02.403110+00:00,393.18,63.44183064,10.35570538,96.299,10,StateEnum.GOTO
2026-03-09T10:49:02.903694+00:00,393.68,63.44183063,10.35570539,96.258,10,StateEnum.GOTO
2026-03-09T10:49:03.452993+00:00,394.23,63.44183064,10.35570536,96.2,10,StateEnum.GOTO
2026-03-09T10:49:03.953554+00:00,394.73,63.44183063,10.35570538,96.152,10,StateEnum.GOTO
2026-03-09T10:49:04.503017+00:00,395.28,63.44183064,10.35570535,96.147,10,StateEnum.GOTO
2026-03-09T10:49:05.003013+00:00,395.78,63.44183064,10.35570535,96.147,10,StateEnum.GOTO
2026-03-09T10:49:05.503209+00:00,396.28,63.44183064,10.35570536,96.051,10,StateEnum.GOTO
2026-03-09T10:49:06.003492+00:00,396.78,63.44183064,10.35570536,96.031,10,StateEnum.GOTO
