timestamp_utc,elapsed_s,event_type,ref_idx,ref_name,lat_deg,lon_deg,depth_m,followref_state,detail
2026-03-10T17:53:37.179544+00:00,133.16,reference_sent,3,PIPE2,63.44040251,10.35089154,44.964,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=40.0m (pipe=45.0m - alt=5.0m)
2026-03-10T17:53:37.180310+00:00,133.16,followref_state_change,3,,63.44045141,10.35061542,32.387,StateEnum.ELEVATOR,prev=StateEnum.LOITER -> now=StateEnum.ELEVATOR proximity=2
2026-03-10T17:53:56.193777+00:00,152.17,followref_state_change,3,,63.44041458,10.35105549,39.079,StateEnum.LOITER,prev=StateEnum.ELEVATOR -> now=StateEnum.LOITER proximity=6
2026-03-10T17:53:56.199070+00:00,152.18,reference_sent,4,PIPE3,63.4404039,10.35128956,51.268,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=46.3m (pipe=51.3m - alt=5.0m)
2026-03-10T17:53:56.200839+00:00,152.18,followref_state_change,4,,63.44041458,10.35105549,39.079,StateEnum.ELEVATOR,prev=StateEnum.LOITER -> now=StateEnum.ELEVATOR proximity=2
2026-03-10T17:54:17.213582+00:00,173.19,followref_state_change,4,,63.44035983,10.35128376,45.413,StateEnum.LOITER,prev=StateEnum.ELEVATOR -> now=StateEnum.LOITER proximity=6
2026-03-10T17:54:17.215459+00:00,173.19,reference_sent,5,PIPE4,63.44040389,10.3517394,56.853,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=51.9m (pipe=56.9m - alt=5.0m)
2026-03-10T17:54:17.215724+00:00,173.19,followref_state_change,5,,63.44035983,10.35128376,45.413,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:54:32.223303+00:00,188.2,followref_state_change,5,,63.44040469,10.35145383,47.174,StateEnum.ELEVATOR,prev=StateEnum.GOTO -> now=StateEnum.ELEVATOR proximity=2
2026-03-10T17:54:39.235567+00:00,195.21,followref_state_change,5,,63.44045625,10.35163027,49.464,StateEnum.LOITER,prev=StateEnum.ELEVATOR -> now=StateEnum.LOITER proximity=6
2026-03-10T17:54:39.238566+00:00,195.22,reference_sent,6,PIPE5,63.44045972,10.35222476,61.065,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=56.1m (pipe=61.1m - alt=5.0m)
2026-03-10T17:54:39.239187+00:00,195.22,followref_state_change,6,,63.44045625,10.35163027,49.464,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:54:49.243780+00:00,205.22,followref_state_change,6,,63.44046945,10.35194544,52.965,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:54:49.250561+00:00,205.23,reference_sent,7,PIPE6,63.44057399,10.35261566,63.503,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=58.5m (pipe=63.5m - alt=5.0m)
2026-03-10T17:54:49.251882+00:00,205.23,followref_state_change,7,,63.44046945,10.35194544,52.965,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:55:01.257364+00:00,217.23,followref_state_change,7,,63.44052891,10.352335,56.487,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:55:01.261556+00:00,217.24,reference_sent,8,PIPE7,63.44067244,10.35295246,65.942,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=60.9m (pipe=65.9m - alt=5.0m)
2026-03-10T17:55:01.262495+00:00,217.24,followref_state_change,8,,63.44052891,10.352335,56.487,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:55:13.268645+00:00,229.25,followref_state_change,8,,63.44061537,10.35270356,58.741,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:55:13.272948+00:00,229.25,reference_sent,9,PIPE8,63.440772,10.35328766,70.404,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=65.4m (pipe=70.4m - alt=5.0m)
2026-03-10T17:55:13.273999+00:00,229.25,followref_state_change,9,,63.44061537,10.35270356,58.741,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:55:24.280898+00:00,240.26,followref_state_change,9,,63.44070544,10.35303446,61.132,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:55:24.285392+00:00,240.26,reference_sent,10,PIPE9,63.44087123,10.35362158,74.916,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=69.9m (pipe=74.9m - alt=5.0m)
2026-03-10T17:55:24.286356+00:00,240.26,followref_state_change,10,,63.44070544,10.35303446,61.132,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:55:35.288964+00:00,251.27,followref_state_change,10,,63.44079974,10.35336239,65.47,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:55:35.289576+00:00,251.27,reference_sent,11,PIPE10,63.44096958,10.35395256,79.427,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=74.4m (pipe=79.4m - alt=5.0m)
2026-03-10T17:55:35.289734+00:00,251.27,followref_state_change,11,,63.44079974,10.35336239,65.47,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:55:47.298550+00:00,263.28,followref_state_change,11,,63.44090337,10.3537148,70.09,StateEnum.ELEVATOR,prev=StateEnum.GOTO -> now=StateEnum.ELEVATOR proximity=2
2026-03-10T17:55:52.301007+00:00,268.28,followref_state_change,11,,63.44095917,10.35380005,71.737,StateEnum.LOITER,prev=StateEnum.ELEVATOR -> now=StateEnum.LOITER proximity=6
2026-03-10T17:55:52.302254+00:00,268.28,reference_sent,12,PIPE11,63.4410652,10.35428689,82.074,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=77.1m (pipe=82.1m - alt=5.0m)
2026-03-10T17:55:52.302550+00:00,268.28,followref_state_change,12,,63.44095917,10.35380005,71.737,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:56:01.310015+00:00,277.29,followref_state_change,12,,63.4410215,10.35398855,74.52,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:56:01.311541+00:00,277.29,reference_sent,13,PIPE12,63.44116669,10.35464378,84.449,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=79.4m (pipe=84.4m - alt=5.0m)
2026-03-10T17:56:01.311922+00:00,277.29,followref_state_change,13,,63.4410215,10.35398855,74.52,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:56:13.329942+00:00,289.31,followref_state_change,13,,63.44110616,10.35436526,77.269,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:56:13.335929+00:00,289.31,reference_sent,14,PIPE13,63.44128821,10.35498058,87.662,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=82.7m (pipe=87.7m - alt=5.0m)
2026-03-10T17:56:13.337252+00:00,289.31,followref_state_change,14,,63.44110616,10.35436526,77.269,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:56:26.341728+00:00,302.32,followref_state_change,14,,63.44122304,10.35475405,79.853,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:56:26.344355+00:00,302.32,reference_sent,15,PIPE14,63.44142997,10.35533563,90.0,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=85.0m (pipe=90.0m - alt=5.0m)
2026-03-10T17:56:26.344951+00:00,302.32,followref_state_change,15,,63.44122304,10.35475405,79.853,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:56:39.357219+00:00,315.33,followref_state_change,15,,63.44134859,10.3550995,83.107,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:56:39.360859+00:00,315.34,reference_sent,16,PIPE15,63.44161852,10.35557706,91.893,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=86.9m (pipe=91.9m - alt=5.0m)
2026-03-10T17:56:39.361605+00:00,315.34,followref_state_change,16,,63.44134859,10.3550995,83.107,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:56:52.371923+00:00,328.35,followref_state_change,16,,63.4415107,10.35538623,85.432,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:56:52.376242+00:00,328.35,reference_sent,17,PIPE16,63.44179635,10.35573727,94.697,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=89.7m (pipe=94.7m - alt=5.0m)
2026-03-10T17:56:52.377341+00:00,328.35,followref_state_change,17,,63.4415107,10.35538623,85.432,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:57:04.383013+00:00,340.36,followref_state_change,17,,63.44167893,10.35559294,87.123,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:57:04.387348+00:00,340.36,reference_sent,18,PIPE17,63.44196451,10.35588877,97.5,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=92.5m (pipe=97.5m - alt=5.0m)
2026-03-10T17:57:04.388407+00:00,340.37,followref_state_change,18,,63.44167893,10.35559294,87.123,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:57:16.391688+00:00,352.37,followref_state_change,18,,63.44184721,10.35576537,89.962,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:57:16.393814+00:00,352.37,reference_sent,19,PIPE18,63.44214858,10.35604455,100.289,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=95.3m (pipe=100.3m - alt=5.0m)
2026-03-10T17:57:16.394472+00:00,352.37,followref_state_change,19,,63.44184721,10.35576537,89.962,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:57:28.404885+00:00,364.38,followref_state_change,19,,63.44202588,10.35592882,92.853,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:57:28.408790+00:00,364.39,reference_sent,20,PIPE19,63.44234048,10.35612519,102.962,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=98.0m (pipe=103.0m - alt=5.0m)
2026-03-10T17:57:28.409402+00:00,364.39,followref_state_change,20,,63.44202588,10.35592882,92.853,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:57:41.417235+00:00,377.39,followref_state_change,20,,63.44222618,10.35605359,95.786,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:57:41.420205+00:00,377.4,reference_sent,21,PIPE20,63.44251681,10.35619929,105.635,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=100.6m (pipe=105.6m - alt=5.0m)
2026-03-10T17:57:41.420850+00:00,377.4,followref_state_change,21,,63.44222618,10.35605359,95.786,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:57:52.424669+00:00,388.4,followref_state_change,21,,63.44238951,10.35613472,98.301,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:57:52.429958+00:00,388.41,reference_sent,22,PIPE21,63.44272121,10.35628519,108.308,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=103.3m (pipe=108.3m - alt=5.0m)
2026-03-10T17:57:52.430912+00:00,388.41,followref_state_change,22,,63.44238951,10.35613472,98.301,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:58:05.439381+00:00,401.42,followref_state_change,22,,63.442594,10.35622598,101.156,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:58:05.442946+00:00,401.42,reference_sent,23,PIPE22,63.44293405,10.35622318,109.899,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=104.9m (pipe=109.9m - alt=5.0m)
2026-03-10T17:58:05.443898+00:00,401.42,followref_state_change,23,,63.442594,10.35622598,101.156,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:58:18.450414+00:00,414.43,followref_state_change,23,,63.44280093,10.35622786,103.75,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:58:18.454081+00:00,414.43,reference_sent,24,PIPE23,63.44311788,10.35612345,111.111,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=106.1m (pipe=111.1m - alt=5.0m)
2026-03-10T17:58:18.454959+00:00,414.43,followref_state_change,24,,63.44280093,10.35622786,103.75,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:58:30.463059+00:00,426.44,followref_state_change,24,,63.44299191,10.35616834,105.128,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:58:30.466957+00:00,426.44,reference_sent,25,PIPE24,63.44329223,10.35602886,112.324,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=107.3m (pipe=112.3m - alt=5.0m)
2026-03-10T17:58:30.467873+00:00,426.44,followref_state_change,25,,63.44299191,10.35616834,105.128,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:58:41.472735+00:00,437.45,followref_state_change,25,,63.44316338,10.35609103,106.264,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:58:41.476465+00:00,437.45,reference_sent,26,PIPE25,63.44346659,10.35593427,113.536,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=108.5m (pipe=113.5m - alt=5.0m)
2026-03-10T17:58:41.477249+00:00,437.45,followref_state_change,26,,63.44316338,10.35609103,106.264,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:58:53.483067+00:00,449.46,followref_state_change,26,,63.44334333,10.35600014,107.463,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:58:53.483737+00:00,449.46,reference_sent,27,PIPE26,63.44364517,10.35583739,114.749,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=109.7m (pipe=114.7m - alt=5.0m)
2026-03-10T17:58:53.483887+00:00,449.46,followref_state_change,27,,63.44334333,10.35600014,107.463,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:59:04.492003+00:00,460.47,followref_state_change,27,,63.44351738,10.35590857,108.705,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:59:04.493423+00:00,460.47,reference_sent,28,PIPE27,63.44382248,10.35572056,115.935,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=110.9m (pipe=115.9m - alt=5.0m)
2026-03-10T17:59:04.493669+00:00,460.47,followref_state_change,28,,63.44351738,10.35590857,108.705,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:59:16.500407+00:00,472.48,followref_state_change,28,,63.44370186,10.35579775,109.9,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:59:16.501848+00:00,472.48,reference_sent,29,PIPE28,63.443995,10.35560156,117.115,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=112.1m (pipe=117.1m - alt=5.0m)
2026-03-10T17:59:16.502134+00:00,472.48,followref_state_change,29,,63.44370186,10.35579775,109.9,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:59:27.511331+00:00,483.49,followref_state_change,29,,63.44387062,10.35568747,111.108,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:59:27.512950+00:00,483.49,reference_sent,30,PIPE29,63.44416644,10.3554833,118.294,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=113.3m (pipe=118.3m - alt=5.0m)
2026-03-10T17:59:27.513437+00:00,483.49,followref_state_change,30,,63.44387062,10.35568747,111.108,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:59:39.527830+00:00,495.5,followref_state_change,30,,63.44404866,10.35556727,112.281,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:59:39.531856+00:00,495.51,reference_sent,31,PIPE30,63.44434617,10.35535932,119.473,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=114.5m (pipe=119.5m - alt=5.0m)
2026-03-10T17:59:39.532769+00:00,495.51,followref_state_change,31,,63.44404866,10.35556727,112.281,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T17:59:50.538018+00:00,506.51,followref_state_change,31,,63.44421604,10.35545311,113.517,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T17:59:50.542074+00:00,506.52,reference_sent,32,PIPE31,63.44452554,10.3551917,120.762,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=115.8m (pipe=120.8m - alt=5.0m)
2026-03-10T17:59:50.542875+00:00,506.52,followref_state_change,32,,63.44421604,10.35545311,113.517,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T18:00:03.547962+00:00,519.52,followref_state_change,32,,63.44441335,10.35529134,114.727,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T18:00:03.549071+00:00,519.53,reference_sent,33,PIPE32,63.44469139,10.35500151,122.138,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=117.1m (pipe=122.1m - alt=5.0m)
2026-03-10T18:00:03.549293+00:00,519.53,followref_state_change,33,,63.44441335,10.35529134,114.727,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
2026-03-10T18:00:14.562884+00:00,530.54,followref_state_change,33,,63.44457352,10.35513002,115.936,StateEnum.LOITER,prev=StateEnum.GOTO -> now=StateEnum.LOITER proximity=6
2026-03-10T18:00:14.567763+00:00,530.54,reference_sent,34,PIPE33,63.444851,10.35481847,123.515,StateEnum.LOITER,final=False z_mode=sim_depth sim_depth=118.5m (pipe=123.5m - alt=5.0m)
2026-03-10T18:00:14.569361+00:00,530.55,followref_state_change,34,,63.44457352,10.35513002,115.936,StateEnum.GOTO,prev=StateEnum.LOITER -> now=StateEnum.GOTO proximity=1
