timestamp_utc,elapsed_s,lat_deg,lon_deg,depth_m,ref_idx,followref_state,z_mode
2026-03-09T12:09:50.823576+00:00,12.31,63.4407274,10.352581,0.041,0,UNKNOWN,depth
2026-03-09T12:09:51.372475+00:00,12.86,63.44072743,10.35258101,0.0,0,UNKNOWN,depth
2026-03-09T12:09:51.872714+00:00,13.36,63.44072747,10.352581,0.091,0,UNKNOWN,depth
2026-03-09T12:09:52.423169+00:00,13.91,63.44072751,10.352581,0.049,0,UNKNOWN,depth
2026-03-09T12:09:52.923318+00:00,14.41,63.44072754,10.35258101,0.03,0,UNKNOWN,depth
2026-03-09T12:09:53.472757+00:00,14.96,63.44072758,10.35258102,0.037,0,UNKNOWN,depth
2026-03-09T12:09:53.973104+00:00,15.46,63.44072759,10.35258101,0.144,0,UNKNOWN,depth
2026-03-09T12:09:54.522919+00:00,16.01,63.44072762,10.35258101,0.092,0,UNKNOWN,depth
2026-03-09T12:09:55.023452+00:00,16.51,63.44072764,10.352581,0.065,0,UNKNOWN,depth
2026-03-09T12:09:55.572977+00:00,17.06,63.44072766,10.352581,0.086,0,UNKNOWN,depth
2026-03-09T12:09:56.072818+00:00,17.56,63.44072769,10.35258101,0.144,0,UNKNOWN,depth
2026-03-09T12:09:56.572869+00:00,18.06,63.4407277,10.35258102,0.117,0,UNKNOWN,depth
2026-03-09T12:09:57.123049+00:00,18.61,63.44072772,10.35258101,0.135,0,UNKNOWN,depth
2026-03-09T12:09:57.622871+00:00,19.11,63.44072772,10.35258098,0.009,0,UNKNOWN,depth
2026-03-09T12:09:58.173113+00:00,19.66,63.44072775,10.35258101,0.077,0,UNKNOWN,depth
2026-03-09T12:09:58.722383+00:00,20.21,63.44072777,10.352581,0.0,0,UNKNOWN,depth
2026-03-09T12:09:59.222542+00:00,20.71,63.44072778,10.352581,0.025,0,UNKNOWN,depth
2026-03-09T12:09:59.722919+00:00,21.21,63.4407278,10.35258101,0.011,0,UNKNOWN,depth
2026-03-09T12:10:00.273115+00:00,21.76,63.44072781,10.352581,0.143,0,StateEnum.GOTO,depth
2026-03-09T12:10:00.773398+00:00,22.26,63.44072825,10.352581,0.037,0,StateEnum.GOTO,depth
2026-03-09T12:10:01.323098+00:00,22.81,63.44072998,10.35258107,0.093,0,StateEnum.GOTO,depth
2026-03-09T12:10:01.822931+00:00,23.31,63.44073225,10.35258136,0.09,0,StateEnum.GOTO,depth
2026-03-09T12:10:02.373041+00:00,23.86,63.44073506,10.35258167,0.16,0,StateEnum.GOTO,depth
2026-03-09T12:10:02.923347+00:00,24.41,63.44073831,10.3525818,0.084,0,StateEnum.GOTO,depth
2026-03-09T12:10:03.472945+00:00,24.96,63.44074188,10.35258133,0.019,0,StateEnum.GOTO,depth
2026-03-09T12:10:03.973046+00:00,25.46,63.44074554,10.35258005,0.159,0,StateEnum.GOTO,depth
2026-03-09T12:10:04.522507+00:00,26.01,63.44074965,10.35257736,0.162,0,StateEnum.GOTO,depth
2026-03-09T12:10:05.023158+00:00,26.51,63.44075367,10.35257336,0.106,0,StateEnum.GOTO,depth
2026-03-09T12:10:05.572875+00:00,27.06,63.44075785,10.35256714,0.122,0,StateEnum.GOTO,depth
2026-03-09T12:10:06.123392+00:00,27.61,63.44076173,10.35255879,0.338,0,StateEnum.GOTO,depth
2026-03-09T12:10:06.623122+00:00,28.11,63.44076479,10.35254926,0.433,0,StateEnum.GOTO,depth
2026-03-09T12:10:07.173094+00:00,28.66,63.44076732,10.3525371,0.622,0,StateEnum.GOTO,depth
2026-03-09T12:10:07.673448+00:00,29.16,63.44076865,10.35252489,0.732,0,StateEnum.GOTO,depth
2026-03-09T12:10:08.173340+00:00,29.66,63.44076896,10.35251208,0.804,0,StateEnum.GOTO,depth
2026-03-09T12:10:08.673247+00:00,30.16,63.44076818,10.35249921,0.951,0,StateEnum.GOTO,depth
2026-03-09T12:10:09.223727+00:00,30.71,63.44076607,10.35248559,1.101,0,StateEnum.GOTO,depth
2026-03-09T12:10:09.773064+00:00,31.26,63.44076272,10.35247316,1.283,0,StateEnum.GOTO,depth
2026-03-09T12:10:10.322548+00:00,31.81,63.44075824,10.3524625,1.412,0,StateEnum.GOTO,depth
2026-03-09T12:10:10.823264+00:00,32.31,63.44075344,10.35245459,1.573,0,StateEnum.GOTO,depth
